,method,test
4076,"    public Object getTargetProperty() {
        return null;
    }","  public void test6()  throws Throwable  {
      Class<MapGetExecutor> class0 = MapGetExecutor.class;
      PropertySetExecutor propertySetExecutor0 = new PropertySetExecutor(class0, (Method) null, ""zP+"", (Object) null);
      Object object0 = propertySetExecutor0.getTargetProperty();
}"
4077,"    public final Class<?> getTargetClass() {
        return objectClass;
    }","  public void test7()  throws Throwable  {
      Class<Annotation> class0 = Annotation.class;
      Class<Object> class1 = Object.class;
      PropertySetExecutor propertySetExecutor0 = new PropertySetExecutor(class0, (Method) null, """", class1);
      Class<?> class2 = propertySetExecutor0.getTargetClass();
}"
4078,"    public final String getMethodName() {
        return method.getName();
    }","  public void test8()  throws Throwable  {
      SimpleLog simpleLog0 = new SimpleLog((String) null);
      ClassLoader classLoader0 = ClassLoader.getSystemClassLoader();
      Introspector introspector0 = new Introspector(simpleLog0, classLoader0);
      Class<CharBuffer> class0 = CharBuffer.class;
      DuckGetExecutor duckGetExecutor0 = DuckGetExecutor.discover(introspector0, class0, (Object) null);
      String string0 = duckGetExecutor0.getMethodName();
}"
4079,"    public final java.lang.reflect.Method getMethod() {
        return method;
    }","  public void test9()  throws Throwable  {
      Class<MapGetExecutor> class0 = MapGetExecutor.class;
      PropertySetExecutor propertySetExecutor0 = new PropertySetExecutor(class0, (Method) null, ""zP+"", (Object) null);
      Method method0 = propertySetExecutor0.getMethod();
}"
4080,"    static Class<?> classOf(final Object instance) {
        return instance == null? Object.class : instance.getClass();
    }","  public void test10()  throws Throwable  {
      char[] charArray0 = new char[4];
      CharBuffer charBuffer0 = CharBuffer.wrap(charArray0);
      Class<?> class0 = AbstractExecutor.classOf(charBuffer0);
}"
4081,"    static Class<?> classOf(final Object instance) {
        return instance == null? Object.class : instance.getClass();
    }","  public void test11()  throws Throwable  {
      Class<?> class0 = AbstractExecutor.classOf((Object) null);
}"
4082,"    static Integer castInteger(final Object arg) {
        return arg instanceof Number? ((Number) arg).intValue() : null;
    }","  public void test12()  throws Throwable  {
      Float float0 = new Float(0.0);
      Integer integer0 = AbstractExecutor.castInteger(float0);
}"
4083,"    public boolean equals(final Object obj) {
        return this == obj || (obj instanceof AbstractExecutor && equals((AbstractExecutor) obj));
    }","  public void test13()  throws Throwable  {
      Integer integer0 = new Integer(1);
      Integer integer1 = AbstractExecutor.castInteger(integer0);
}"
4084,"    public boolean equals(final Object obj) {
        return this == obj || (obj instanceof AbstractExecutor && equals((AbstractExecutor) obj));
    }","  public void test14()  throws Throwable  {
      Integer integer0 = new Integer((-1041));
      Integer integer1 = AbstractExecutor.castInteger(integer0);
}"
4085,"    public final java.lang.reflect.Method getMethod() {
        return method;
    }","  public void test15()  throws Throwable  {
      SimpleLog simpleLog0 = new SimpleLog((String) null);
      ClassLoader classLoader0 = ClassLoader.getSystemClassLoader();
      Introspector introspector0 = new Introspector(simpleLog0, classLoader0);
      Class<CharBuffer> class0 = CharBuffer.class;
      DuckGetExecutor duckGetExecutor0 = DuckGetExecutor.discover(introspector0, class0, (Object) null);
      Method method0 = duckGetExecutor0.getMethod();
}"
4086,"    public final boolean isAlive() {
        return (method != null);
    }","  public void test16()  throws Throwable  {
      SimpleLog simpleLog0 = new SimpleLog((String) null);
      ClassLoader classLoader0 = ClassLoader.getSystemClassLoader();
      Introspector introspector0 = new Introspector(simpleLog0, classLoader0);
      Class<CharBuffer> class0 = CharBuffer.class;
      DuckGetExecutor duckGetExecutor0 = DuckGetExecutor.discover(introspector0, class0, (Object) null);
      Method method0 = duckGetExecutor0.getMethod();
}"
4087,"    public final boolean tryFailed(final Object exec) {
        return exec == JexlEngine.TRY_FAILED;
    }","  public void test17()  throws Throwable  {
      Class<MapGetExecutor> class0 = MapGetExecutor.class;
      PropertySetExecutor propertySetExecutor0 = new PropertySetExecutor(class0, (Method) null, ""zP+"", (Object) null);
      ClassLoader classLoader0 = ClassLoader.getSystemClassLoader();
      boolean boolean0 = propertySetExecutor0.tryFailed(classLoader0);
}"
4088,"    public boolean isCacheable() {
        return method != null;
    }","  public void test18()  throws Throwable  {
      SimpleLog simpleLog0 = new SimpleLog((String) null);
      ClassLoader classLoader0 = ClassLoader.getSystemClassLoader();
      Introspector introspector0 = new Introspector(simpleLog0, classLoader0);
      Class<CharBuffer> class0 = CharBuffer.class;
      DuckGetExecutor duckGetExecutor0 = DuckGetExecutor.discover(introspector0, class0, (Object) null);
      boolean boolean0 = duckGetExecutor0.isCacheable();
}"
4089,"    public boolean isCacheable() {
        return method != null;
    }","  public void test19()  throws Throwable  {
      Class<MapGetExecutor> class0 = MapGetExecutor.class;
      PropertySetExecutor propertySetExecutor0 = new PropertySetExecutor(class0, (Method) null, ""6P+"", (Object) null);
      boolean boolean0 = propertySetExecutor0.isCacheable();
}"
4090,"    public final boolean isAlive() {
        return (method != null);
    }","  public void test20()  throws Throwable  {
      Class<MapGetExecutor> class0 = MapGetExecutor.class;
      PropertySetExecutor propertySetExecutor0 = new PropertySetExecutor(class0, (Method) null, ""z~+"", (Object) null);
      boolean boolean0 = propertySetExecutor0.isAlive();
}"
4091,"    public boolean equals(final Object obj) {
        return this == obj || (obj instanceof AbstractExecutor && equals((AbstractExecutor) obj));
    }","  public void test21()  throws Throwable  {
      Class<MapGetExecutor> class0 = MapGetExecutor.class;
      PropertySetExecutor propertySetExecutor0 = new PropertySetExecutor(class0, (Method) null, ""zP+"", (Object) null);
      ClassLoader classLoader0 = ClassLoader.getSystemClassLoader();
      boolean boolean0 = propertySetExecutor0.equals((Object) classLoader0);
}"
4092,"    static String castString(final Object arg) {
        return arg instanceof CharSequence || arg instanceof Integer ? arg.toString() : null;
    }","  public void test22()  throws Throwable  {
      Integer integer0 = new Integer(36);
      String string0 = AbstractExecutor.castString(integer0);
}"
4093,"    static String castString(final Object arg) {
        return arg instanceof CharSequence || arg instanceof Integer ? arg.toString() : null;
    }","  public void test23()  throws Throwable  {
      String string0 = AbstractExecutor.castString((Object) null);
}"
4094,"    static String castString(final Object arg) {
        return arg instanceof CharSequence || arg instanceof Integer ? arg.toString() : null;
    }","  public void test24()  throws Throwable  {
      String string0 = AbstractExecutor.castString(""zP+"");
}"
4095,"    static Integer castInteger(final Object arg) {
        return arg instanceof Number? ((Number) arg).intValue() : null;
    }","  public void test25()  throws Throwable  {
      Integer integer0 = AbstractExecutor.castInteger((Object) null);
}"
4096,"    public final Class<?> getTargetClass() {
        return objectClass;
    }","  public void test26()  throws Throwable  {
      Class<MapGetExecutor> class0 = MapGetExecutor.class;
      PropertySetExecutor propertySetExecutor0 = new PropertySetExecutor(class0, (Method) null, ""zP+"", (Object) null);
      Class<?> class1 = propertySetExecutor0.getTargetClass();
}"
4097,"    static java.lang.reflect.Method initMarker(final Class<?> clazz, final String name, final Class<?>... parms) {
        try {
            return clazz.getMethod(name, parms);
        } catch (final Exception xnever) {
            throw new Error(xnever);
        }
    }","  public void test27()  throws Throwable  {
      Class<ListGetExecutor> class0 = ListGetExecutor.class;
      Class<DuckSetExecutor>[] classArray0 = (Class<DuckSetExecutor>[]) Array.newInstance(Class.class, 0);
      // Undeclared exception!
      try { 
        AbstractExecutor.initMarker(class0, """", classArray0);
        fail(""Expecting exception: Error"");
      } catch(Error e) {
         //
         // java.lang.NoSuchMethodException: org.apache.commons.jexl3.internal.introspection.ListGetExecutor.()
         //
         verifyException(""org.apache.commons.jexl3.internal.introspection.AbstractExecutor"", e);
      }
  }"
4098,"    public final String getMethodName() {
        return method.getName();
    }","  public void test28()  throws Throwable  {
      Class<MapGetExecutor> class0 = MapGetExecutor.class;
      PropertySetExecutor propertySetExecutor0 = new PropertySetExecutor(class0, (Method) null, ""z~+"", (Object) null);
      // Undeclared exception!
      try { 
        propertySetExecutor0.getMethodName();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jexl3.internal.introspection.AbstractExecutor"", e);
      }
  }"
4099,"    public int hashCode() {
        return method.hashCode();
    }","  public void test29()  throws Throwable  {
      Class<MapGetExecutor> class0 = MapGetExecutor.class;
      PropertySetExecutor propertySetExecutor0 = new PropertySetExecutor(class0, (Method) null, ""zP+"", (Object) null);
      // Undeclared exception!
      try { 
        propertySetExecutor0.hashCode();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jexl3.internal.introspection.AbstractExecutor"", e);
      }
  }"
4100,"    public final boolean isAlive() {
        return (method != null);
    }","  public void test30()  throws Throwable  {
      SimpleLog simpleLog0 = new SimpleLog((String) null);
      ClassLoader classLoader0 = ClassLoader.getSystemClassLoader();
      Introspector introspector0 = new Introspector(simpleLog0, classLoader0);
      Class<CharBuffer> class0 = CharBuffer.class;
      DuckGetExecutor duckGetExecutor0 = DuckGetExecutor.discover(introspector0, class0, (Object) null);
      boolean boolean0 = duckGetExecutor0.isAlive();
}"
4101,"    public static MapSetExecutor discover(final Introspector is,
                                          final Class<?> clazz,
                                          final Object identifier,
                                          final Object value) {
        if (Map.class.isAssignableFrom(clazz)) {
            return new MapSetExecutor(clazz, MAP_SET, identifier, value);
        }
        return null;
    }","  public void test0()  throws Throwable  {
      Class<String> class0 = String.class;
      // Undeclared exception!
      try { 
        MapSetExecutor.discover((Introspector) null, (Class<?>) null, class0, class0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
      }
  }"
4102,"    public static MapSetExecutor discover(final Introspector is,
                                          final Class<?> clazz,
                                          final Object identifier,
                                          final Object value) {
        if (Map.class.isAssignableFrom(clazz)) {
            return new MapSetExecutor(clazz, MAP_SET, identifier, value);
        }
        return null;
    }","  public void test1()  throws Throwable  {
      Class<String> class0 = String.class;
      MapSetExecutor mapSetExecutor0 = MapSetExecutor.discover((Introspector) null, class0, class0, class0);
}"
4103,"    public Object invoke(final Object o, Object arg) throws IllegalAccessException, InvocationTargetException {
        if (method != null) {
            // handle the empty array case
            if (isEmptyArray(arg)) {
                // if array is empty but its component type is different from the method first parameter component type,
                // replace argument with a new empty array instance (of the method first parameter component type)
                final Class<?> componentType = method.getParameterTypes()[0].getComponentType();
                if (componentType != null && !componentType.equals(arg.getClass().getComponentType())) {
                    arg = Array.newInstance(componentType, 0);
                }
            }
                method.invoke(o, arg);
            }
        return arg;
    }","  public void test0()  throws Throwable  {
      Class<String> class0 = String.class;
      Permissions permissions0 = Permissions.DEFAULT;
      PropertySetExecutor propertySetExecutor0 = new PropertySetExecutor(class0, (Method) null, ""source URL is null"", permissions0);
      Object object0 = propertySetExecutor0.invoke(class0, (Object) null);
}"
4104,"    public Object getTargetProperty() {
        return property;
    }","  public void test1()  throws Throwable  {
      Class<Object> class0 = Object.class;
      PropertySetExecutor propertySetExecutor0 = new PropertySetExecutor(class0, (Method) null, (String) null, class0);
      Object object0 = propertySetExecutor0.getTargetProperty();
}"
4105,"    public static PropertySetExecutor discover(final Introspector is,
                                               final Class<?> clazz,
                                               final String property,
                                               final Object value) {
        if (property == null || property.isEmpty()) {
            return null;
        }
        final java.lang.reflect.Method method = discoverSet(is, clazz, property, value);
        return method != null? new PropertySetExecutor(clazz, method, property, value) : null;
    }","  public void test2()  throws Throwable  {
      Class<Object> class0 = Object.class;
      // Undeclared exception!
      try { 
        PropertySetExecutor.discover((Introspector) null, class0, ""z:ji[&l9eHjR4]"", class0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jexl3.internal.introspection.PropertySetExecutor"", e);
      }
  }"
4106,"    public static PropertySetExecutor discover(final Introspector is,
                                               final Class<?> clazz,
                                               final String property,
                                               final Object value) {
        if (property == null || property.isEmpty()) {
            return null;
        }
        final java.lang.reflect.Method method = discoverSet(is, clazz, property, value);
        return method != null? new PropertySetExecutor(clazz, method, property, value) : null;
    }","  public void test3()  throws Throwable  {
      ClassLoader classLoader0 = ClassLoader.getSystemClassLoader();
      Introspector introspector0 = new Introspector((Log) null, classLoader0);
      Class<String> class0 = String.class;
      // Undeclared exception!
      try { 
        PropertySetExecutor.discover(introspector0, class0, ""#A`x_&YQ"", (Object) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jexl3.internal.introspection.ClassMap"", e);
      }
  }"
4107,"    public static PropertySetExecutor discover(final Introspector is,
                                               final Class<?> clazz,
                                               final String property,
                                               final Object value) {
        if (property == null || property.isEmpty()) {
            return null;
        }
        final java.lang.reflect.Method method = discoverSet(is, clazz, property, value);
        return method != null? new PropertySetExecutor(clazz, method, property, value) : null;
    }","  public void test4()  throws Throwable  {
      Class<String> class0 = String.class;
      Jdk13LumberjackLogger jdk13LumberjackLogger0 = new Jdk13LumberjackLogger("">S{l[2-\""7J9dA9H"");
      ClassLoader classLoader0 = ClassLoader.getSystemClassLoader();
      Introspector introspector0 = new Introspector(jdk13LumberjackLogger0, classLoader0);
      PropertySetExecutor propertySetExecutor0 = PropertySetExecutor.discover(introspector0, class0, "">S{l[2-\""7J9dA9H"", (Object) null);
}"
4108,"    public Object tryInvoke(final Object o, final Object identifier, final Object value) {
        if (o != null && method != null
            // ensure method name matches the property name
            && property.equals(castString(identifier))
            // object class should be same as executor's method declaring class
            && objectClass.equals(o.getClass())
            // argument class should be eq
            && valueClass.equals(classOf(value))) {
            try {
                return invoke(o, value);
            } catch (IllegalAccessException | IllegalArgumentException xill) {
                return TRY_FAILED;// fail
            } catch (final InvocationTargetException xinvoke) {
                throw JexlException.tryFailed(xinvoke); // throw
            }
        }
        return TRY_FAILED;
    }","  public void test5()  throws Throwable  {
      Class<String> class0 = String.class;
      PropertySetExecutor propertySetExecutor0 = new PropertySetExecutor(class0, (Method) null, "">G"", class0);
      Object object0 = propertySetExecutor0.tryInvoke("">G"", "">G"", propertySetExecutor0);
      Object object1 = propertySetExecutor0.tryInvoke((Object) null, object0, (Object) null);
}"
4109,"    public Object invoke(final Object o, Object arg) throws IllegalAccessException, InvocationTargetException {
        if (method != null) {
            // handle the empty array case
            if (isEmptyArray(arg)) {
                // if array is empty but its component type is different from the method first parameter component type,
                // replace argument with a new empty array instance (of the method first parameter component type)
                final Class<?> componentType = method.getParameterTypes()[0].getComponentType();
                if (componentType != null && !componentType.equals(arg.getClass().getComponentType())) {
                    arg = Array.newInstance(componentType, 0);
                }
            }
                method.invoke(o, arg);
            }
        return arg;
    }","  public void test6()  throws Throwable  {
      Class<Object> class0 = Object.class;
      Jdk14Logger jdk14Logger0 = new Jdk14Logger(""OG`-(j2VY\""I"");
      ClassLoader classLoader0 = ClassLoader.getSystemClassLoader();
      Permissions permissions0 = new Permissions();
      Introspector introspector0 = new Introspector(jdk14Logger0, classLoader0, permissions0);
      PropertySetExecutor propertySetExecutor0 = new PropertySetExecutor(class0, (Method) null, ""OG`-(j2VY\""I"", introspector0);
      Class class1 = (Class)propertySetExecutor0.invoke(class0, class0);
}"
4110,"    public static PropertySetExecutor discover(final Introspector is,
                                               final Class<?> clazz,
                                               final String property,
                                               final Object value) {
        if (property == null || property.isEmpty()) {
            return null;
        }
        final java.lang.reflect.Method method = discoverSet(is, clazz, property, value);
        return method != null? new PropertySetExecutor(clazz, method, property, value) : null;
    }","  public void test7()  throws Throwable  {
      Class<Object> class0 = Object.class;
      PropertySetExecutor propertySetExecutor0 = PropertySetExecutor.discover((Introspector) null, class0, """", (Object) null);
}"
4111,"    public static PropertySetExecutor discover(final Introspector is,
                                               final Class<?> clazz,
                                               final String property,
                                               final Object value) {
        if (property == null || property.isEmpty()) {
            return null;
        }
        final java.lang.reflect.Method method = discoverSet(is, clazz, property, value);
        return method != null? new PropertySetExecutor(clazz, method, property, value) : null;
    }","  public void test8()  throws Throwable  {
      Class<Object> class0 = Object.class;
      Jdk14Logger jdk14Logger0 = new Jdk14Logger(""OG`-(j2VY\""I"");
      ClassLoader classLoader0 = ClassLoader.getSystemClassLoader();
      Permissions permissions0 = new Permissions();
      Introspector introspector0 = new Introspector(jdk14Logger0, classLoader0, permissions0);
      PropertySetExecutor propertySetExecutor0 = PropertySetExecutor.discover(introspector0, class0, ""OG`-(j2VY\""I"", jdk14Logger0);
}"
4112,"    public static PropertySetExecutor discover(final Introspector is,
                                               final Class<?> clazz,
                                               final String property,
                                               final Object value) {
        if (property == null || property.isEmpty()) {
            return null;
        }
        final java.lang.reflect.Method method = discoverSet(is, clazz, property, value);
        return method != null? new PropertySetExecutor(clazz, method, property, value) : null;
    }","  public void test9()  throws Throwable  {
      Class<Object> class0 = Object.class;
      PropertySetExecutor propertySetExecutor0 = PropertySetExecutor.discover((Introspector) null, class0, (String) null, (Object) null);
}"
4113,"    public Object getTargetProperty() {
        return property;
    }","  public void test10()  throws Throwable  {
      Class<Object> class0 = Object.class;
      Jdk14Logger jdk14Logger0 = new Jdk14Logger(""OG`-(j2VY\""I"");
      ClassLoader classLoader0 = ClassLoader.getSystemClassLoader();
      Permissions permissions0 = new Permissions();
      Introspector introspector0 = new Introspector(jdk14Logger0, classLoader0, permissions0);
      PropertySetExecutor propertySetExecutor0 = new PropertySetExecutor(class0, (Method) null, ""OG`-(j2VY\""I"", introspector0);
      Object object0 = propertySetExecutor0.getTargetProperty();
}"
4114,"    public static BooleanGetExecutor discover(final Introspector is, final Class<?> clazz, final String property) {
        if (property != null && !property.isEmpty()) {
            final java.lang.reflect.Method m = PropertyGetExecutor.discoverGet(is, ""is"", clazz, property);
            if (m != null && (m.getReturnType() == Boolean.TYPE || m.getReturnType() == Boolean.class)) {
                return new BooleanGetExecutor(clazz, m, property);
            }
        }
        return null;
    }","  public void test0()  throws Throwable  {
      Class<Object> class0 = Object.class;
      // Undeclared exception!
      try { 
        BooleanGetExecutor.discover((Introspector) null, class0, ""XQ%Wux8:PQ)-zD~Q2"");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jexl3.internal.introspection.PropertyGetExecutor"", e);
      }
  }"
4115,"    public static BooleanGetExecutor discover(final Introspector is, final Class<?> clazz, final String property) {
        if (property != null && !property.isEmpty()) {
            final java.lang.reflect.Method m = PropertyGetExecutor.discoverGet(is, ""is"", clazz, property);
            if (m != null && (m.getReturnType() == Boolean.TYPE || m.getReturnType() == Boolean.class)) {
                return new BooleanGetExecutor(clazz, m, property);
            }
        }
        return null;
    }","  public void test1()  throws Throwable  {
      ClassLoader classLoader0 = ClassLoader.getSystemClassLoader();
      Permissions permissions0 = Permissions.DEFAULT;
      Introspector introspector0 = new Introspector((Log) null, classLoader0, permissions0);
      Class<String> class0 = String.class;
      // Undeclared exception!
      try { 
        BooleanGetExecutor.discover(introspector0, class0, ""</umA$"");
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jexl3.internal.introspection.ClassMap"", e);
      }
  }"
4116,"    public static BooleanGetExecutor discover(final Introspector is, final Class<?> clazz, final String property) {
        if (property != null && !property.isEmpty()) {
            final java.lang.reflect.Method m = PropertyGetExecutor.discoverGet(is, ""is"", clazz, property);
            if (m != null && (m.getReturnType() == Boolean.TYPE || m.getReturnType() == Boolean.class)) {
                return new BooleanGetExecutor(clazz, m, property);
            }
        }
        return null;
    }","  public void test2()  throws Throwable  {
      Jdk14Logger jdk14Logger0 = new Jdk14Logger("""");
      ClassLoader classLoader0 = ClassLoader.getSystemClassLoader();
      Permissions permissions0 = new Permissions();
      Introspector introspector0 = new Introspector(jdk14Logger0, classLoader0, permissions0);
      Class<Object> class0 = Object.class;
      BooleanGetExecutor booleanGetExecutor0 = BooleanGetExecutor.discover(introspector0, class0, """");
}"
4117,"    public static BooleanGetExecutor discover(final Introspector is, final Class<?> clazz, final String property) {
        if (property != null && !property.isEmpty()) {
            final java.lang.reflect.Method m = PropertyGetExecutor.discoverGet(is, ""is"", clazz, property);
            if (m != null && (m.getReturnType() == Boolean.TYPE || m.getReturnType() == Boolean.class)) {
                return new BooleanGetExecutor(clazz, m, property);
            }
        }
        return null;
    }","  public void test3()  throws Throwable  {
      Jdk14Logger jdk14Logger0 = new Jdk14Logger("""");
      ClassLoader classLoader0 = ClassLoader.getSystemClassLoader();
      Permissions permissions0 = new Permissions();
      Introspector introspector0 = new Introspector(jdk14Logger0, classLoader0, permissions0);
      Class<Object> class0 = Object.class;
      BooleanGetExecutor booleanGetExecutor0 = BooleanGetExecutor.discover(introspector0, class0, ""/"");
}"
4118,"    public static BooleanGetExecutor discover(final Introspector is, final Class<?> clazz, final String property) {
        if (property != null && !property.isEmpty()) {
            final java.lang.reflect.Method m = PropertyGetExecutor.discoverGet(is, ""is"", clazz, property);
            if (m != null && (m.getReturnType() == Boolean.TYPE || m.getReturnType() == Boolean.class)) {
                return new BooleanGetExecutor(clazz, m, property);
            }
        }
        return null;
    }","  public void test4()  throws Throwable  {
      Jdk14Logger jdk14Logger0 = new Jdk14Logger("""");
      ClassLoader classLoader0 = ClassLoader.getSystemClassLoader();
      Permissions permissions0 = new Permissions();
      Introspector introspector0 = new Introspector(jdk14Logger0, classLoader0, permissions0);
      Class<Object> class0 = Object.class;
      BooleanGetExecutor booleanGetExecutor0 = BooleanGetExecutor.discover(introspector0, class0, (String) null);
}"
4119,"    public static MapGetExecutor discover(final Introspector is, final Class<?> clazz, final Object identifier) {
        if (Map.class.isAssignableFrom(clazz)) {
            return new MapGetExecutor(clazz, MAP_GET, identifier);
        }
        return null;
    }","  public void test0()  throws Throwable  {
      ClassLoader classLoader0 = ClassLoader.getSystemClassLoader();
      Permissions permissions0 = Permissions.DEFAULT;
      Introspector introspector0 = new Introspector((Log) null, classLoader0, permissions0);
      // Undeclared exception!
      try { 
        MapGetExecutor.discover(introspector0, (Class<?>) null, (Object) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
      }
  }"
4120,"    public static MapGetExecutor discover(final Introspector is, final Class<?> clazz, final Object identifier) {
        if (Map.class.isAssignableFrom(clazz)) {
            return new MapGetExecutor(clazz, MAP_GET, identifier);
        }
        return null;
    }","  public void test1()  throws Throwable  {
      Class<Object> class0 = Object.class;
      MapGetExecutor mapGetExecutor0 = MapGetExecutor.discover((Introspector) null, class0, class0);
}"
4121,"    public static boolean isInvocationConvertible(final Class<?> formal,
                                                  final Class<?> actual,
                                                  final boolean possibleVarArg) {
        return isInvocationConvertible(formal, actual, false, possibleVarArg);
    }","  public void test0()  throws Throwable  {
      Class<Boolean> class0 = Boolean.class;
      Class<Byte> class1 = Byte.class;
      boolean boolean0 = MethodKey.isInvocationConvertible(class0, class1, true);
}"
4122,"    public static boolean isInvocationConvertible(final Class<?> formal,
                                                  final Class<?> actual,
                                                  final boolean possibleVarArg) {
        return isInvocationConvertible(formal, actual, false, possibleVarArg);
    }","  public void test1()  throws Throwable  {
      Class<Object> class0 = Object.class;
      Class<Double> class1 = Double.class;
      boolean boolean0 = MethodKey.isInvocationConvertible(class0, class1, true);
}"
4123,"    public String toString() {
        final StringBuilder builder = new StringBuilder(method);
        for (final Class<?> c : params) {
            builder.append(c == Void.class ? ""null"" : c.getName());
        }
        return builder.toString();
    }","  public void test2()  throws Throwable  {
      MethodKey methodKey0 = new MethodKey("""", (Class<?>[]) null);
      String string0 = methodKey0.toString();
}"
4124,"    static Class<?> primitiveClass(final Class<?> parm) {
        // it was marginally faster to get from the map than call isPrimitive...
        //if (!parm.isPrimitive()) return parm;
        final Class<?>[] prim = CONVERTIBLES.get(parm);
        return prim == null ? parm : prim[0];
    }","  public void test3()  throws Throwable  {
      Class<?> class0 = MethodKey.primitiveClass((Class<?>) null);
}"
4125,"    static Class<?> primitiveClass(final Class<?> parm) {
        // it was marginally faster to get from the map than call isPrimitive...
        //if (!parm.isPrimitive()) return parm;
        final Class<?>[] prim = CONVERTIBLES.get(parm);
        return prim == null ? parm : prim[0];
    }","  public void test4()  throws Throwable  {
      Class<Void> class0 = Void.TYPE;
      Class<?> class1 = MethodKey.primitiveClass(class0);
}"
4126,"    static Class<?> primitiveClass(final Class<?> parm) {
        // it was marginally faster to get from the map than call isPrimitive...
        //if (!parm.isPrimitive()) return parm;
        final Class<?>[] prim = CONVERTIBLES.get(parm);
        return prim == null ? parm : prim[0];
    }","  public void test5()  throws Throwable  {
      Class<Annotation> class0 = Annotation.class;
      Class<?> class1 = MethodKey.primitiveClass(class0);
}"
4127,"    Class<?>[] getParameters() {
        return params;
    }","  public void test6()  throws Throwable  {
      MethodKey methodKey0 = new MethodKey("""", (Class<?>[]) null);
      Class<?>[] classArray0 = methodKey0.getParameters();
}"
4128,"    public Method getMostSpecificMethod(final Method[] methods) {
        return METHODS.getMostSpecific(this, methods);
    }","  public void test7()  throws Throwable  {
      Class<Character>[] classArray0 = (Class<Character>[]) Array.newInstance(Class.class, 9);
      MethodKey methodKey0 = new MethodKey(""org.apache.commons.jexl3.internal.introspection.MethodKey$Parameters"", (Class<?>[]) classArray0);
      Method[] methodArray0 = new Method[0];
      Method method0 = methodKey0.getMostSpecificMethod(methodArray0);
}"
4129,"    String getMethod() {
        return method;
    }","  public void test8()  throws Throwable  {
      MethodKey methodKey0 = new MethodKey("""", (Class<?>[]) null);
      String string0 = methodKey0.getMethod();
}"
4130,"    public String toString() {
        final StringBuilder builder = new StringBuilder(method);
        for (final Class<?> c : params) {
            builder.append(c == Void.class ? ""null"" : c.getName());
        }
        return builder.toString();
    }","  public void test9()  throws Throwable  {
      Class<Void>[] classArray0 = (Class<Void>[]) Array.newInstance(Class.class, 4);
      MethodKey methodKey0 = new MethodKey(""`>Q8Bta475(~"", (Class<?>[]) classArray0);
      // Undeclared exception!
      try { 
        methodKey0.toString();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jexl3.internal.introspection.MethodKey"", e);
      }
  }"
4131,"    public static boolean isInvocationConvertible(final Class<?> formal,
                                                  final Class<?> actual,
                                                  final boolean possibleVarArg) {
        return isInvocationConvertible(formal, actual, false, possibleVarArg);
    }","  public void test10()  throws Throwable  {
      // Undeclared exception!
      try { 
        MethodKey.isInvocationConvertible((Class<?>) null, (Class<?>) null, true);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jexl3.internal.introspection.MethodKey"", e);
      }
  }"
4132,"    public String debugString() {
        final StringBuilder builder = new StringBuilder(method);
        builder.append('(');
        for (int i = 0; i < params.length; i++) {
            if (i > 0) {
                builder.append("", "");
            }
            builder.append(Void.class == params[i] ? ""null"" : params[i].getName());
        }
        builder.append(')');
        return builder.toString();
    }","  public void test11()  throws Throwable  {
      Class<String>[] classArray0 = (Class<String>[]) Array.newInstance(Class.class, 8);
      MethodKey methodKey0 = new MethodKey(""e#k&*ER"", (Class<?>[]) classArray0);
      // Undeclared exception!
      try { 
        methodKey0.debugString();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jexl3.internal.introspection.MethodKey"", e);
      }
  }"
