,method,test
3543,"    public double getAngle() {
        return 2 * Math.acos(quat.getW());
    }","  public void test90()  throws Throwable  {
      double[] doubleArray0 = new double[3];
      doubleArray0[0] = (-0.9999999999);
      doubleArray0[1] = (-0.999999999999998);
      Vector3D vector3D0 = Vector3D.of(doubleArray0);
      Vector3D[] vector3DArray0 = new Vector3D[6];
      vector3DArray0[0] = vector3D0;
      vector3DArray0[1] = vector3D0;
      vector3DArray0[2] = vector3D0;
      vector3DArray0[3] = vector3D0;
      vector3DArray0[4] = vector3D0;
      vector3DArray0[5] = vector3D0;
      Vector3D vector3D1 = Vector3D.centroid(vector3D0, vector3DArray0);
      Vector3D vector3D2 = vector3D1.negate();
      QuaternionRotation quaternionRotation0 = QuaternionRotation.createBasisRotation(vector3D2, vector3D0, vector3D0, vector3D0);
}"
3544,"    public double getAngle() {
        return 2 * Math.acos(quat.getW());
    }","  public void test91()  throws Throwable  {
      double[] doubleArray0 = new double[3];
      doubleArray0[0] = (-0.9999999999);
      doubleArray0[1] = (-0.999999999999998);
      Vector3D vector3D0 = Vector3D.of(doubleArray0);
      Vector3D vector3D1 = vector3D0.negate();
      QuaternionRotation quaternionRotation0 = QuaternionRotation.createBasisRotation(vector3D1, vector3D0, vector3D0, vector3D0);
}"
3545,"    public double getAngle() {
        return 2 * Math.acos(quat.getW());
    }","  public void test92()  throws Throwable  {
      double[] doubleArray0 = new double[3];
      doubleArray0[0] = (-0.9999999999);
      doubleArray0[1] = (-0.999999999999998);
      Vector3D vector3D0 = Vector3D.of(doubleArray0);
      Vector3D vector3D1 = Vector3D.of((-0.999999999999998), 0.99, (-0.999999999999998));
      QuaternionRotation quaternionRotation0 = QuaternionRotation.createBasisRotation(vector3D1, vector3D1, vector3D0, vector3D0);
}"
3546,"    public static QuaternionRotation fromAxisAngle(final Vector3D axis, final double angle) {
        // reference formula:
        // http://www.euclideanspace.com/maths/geometry/rotations/conversions/angleToQuaternion/index.htm
        final Vector3D normAxis = axis.normalize();

        if (!Double.isFinite(angle)) {
            throw new IllegalArgumentException(""Invalid angle: "" + angle);
        }

        final double halfAngle = 0.5 * angle;
        final double sinHalfAngle = Math.sin(halfAngle);

        final double w = Math.cos(halfAngle);
        final double x = sinHalfAngle * normAxis.getX();
        final double y = sinHalfAngle * normAxis.getY();
        final double z = sinHalfAngle * normAxis.getZ();

        return of(w, x, y, z);
    }","  public void test93()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.of(0.25, 0.0, (-1317.84), 0.25);
      Vector3D vector3D0 = quaternionRotation0.getAxis();
      // Undeclared exception!
      try { 
        QuaternionRotation.fromAxisAngle(vector3D0, Double.NaN);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Invalid angle: NaN
         //
         verifyException(""org.apache.commons.geometry.euclidean.threed.rotation.QuaternionRotation"", e);
      }
  }"
3547,"    public AxisAngleSequence toRelativeAxisAngleSequence(final AxisSequence axes) {
        return toAxisAngleSequence(AxisReferenceFrame.RELATIVE, axes);
    }","  public void test94()  throws Throwable  {
      Vector3D.Unit vector3D_Unit0 = Vector3D.Unit.MINUS_X;
      Vector3D.Unit vector3D_Unit1 = Vector3D.Unit.MINUS_Y;
      QuaternionRotation quaternionRotation0 = QuaternionRotation.createVectorRotation(vector3D_Unit0, vector3D_Unit1);
      AxisSequence axisSequence0 = AxisSequence.YZY;
      AxisAngleSequence axisAngleSequence0 = quaternionRotation0.toRelativeAxisAngleSequence(axisSequence0);
}"
3548,"    public AxisAngleSequence toRelativeAxisAngleSequence(final AxisSequence axes) {
        return toAxisAngleSequence(AxisReferenceFrame.RELATIVE, axes);
    }","  public void test95()  throws Throwable  {
      Vector3D.Unit vector3D_Unit0 = Vector3D.Unit.MINUS_X;
      Vector3D.Unit vector3D_Unit1 = Vector3D.Unit.MINUS_Y;
      QuaternionRotation quaternionRotation0 = QuaternionRotation.createVectorRotation(vector3D_Unit0, vector3D_Unit1);
      AxisSequence axisSequence0 = AxisSequence.YZY;
      AxisAngleSequence axisAngleSequence0 = quaternionRotation0.toRelativeAxisAngleSequence(axisSequence0);
}"
3549,"    public AxisAngleSequence toAbsoluteAxisAngleSequence(final AxisSequence axes) {
        return toAxisAngleSequence(AxisReferenceFrame.ABSOLUTE, axes);
    }","  public void test96()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      Vector3D.Unit vector3D_Unit0 = Vector3D.Unit.MINUS_Y;
      Vector3D.Unit vector3D_Unit1 = vector3D_Unit0.negate();
      Vector3D vector3D0 = quaternionRotation0.apply((Vector3D) vector3D_Unit1);
      QuaternionRotation quaternionRotation1 = QuaternionRotation.createVectorRotation(vector3D0, vector3D_Unit0);
      AxisSequence axisSequence0 = AxisSequence.YZY;
      AxisAngleSequence axisAngleSequence0 = quaternionRotation1.toAbsoluteAxisAngleSequence(axisSequence0);
}"
3550,"    public AxisAngleSequence toAbsoluteAxisAngleSequence(final AxisSequence axes) {
        return toAxisAngleSequence(AxisReferenceFrame.ABSOLUTE, axes);
    }","  public void test97()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      Vector3D.Unit vector3D_Unit0 = Vector3D.Unit.MINUS_Y;
      Vector3D.Unit vector3D_Unit1 = vector3D_Unit0.negate();
      Vector3D vector3D0 = quaternionRotation0.apply((Vector3D) vector3D_Unit1);
      QuaternionRotation quaternionRotation1 = QuaternionRotation.createVectorRotation(vector3D0, vector3D_Unit0);
      AxisSequence axisSequence0 = AxisSequence.YZY;
      AxisAngleSequence axisAngleSequence0 = quaternionRotation1.toAbsoluteAxisAngleSequence(axisSequence0);
}"
3551,"    public AxisAngleSequence toAbsoluteAxisAngleSequence(final AxisSequence axes) {
        return toAxisAngleSequence(AxisReferenceFrame.ABSOLUTE, axes);
    }","  public void test98()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      Vector3D.Unit vector3D_Unit0 = Vector3D.Unit.MINUS_Y;
      Vector3D.Unit vector3D_Unit1 = vector3D_Unit0.negate();
      Vector3D vector3D0 = quaternionRotation0.apply((Vector3D) vector3D_Unit1);
      QuaternionRotation quaternionRotation1 = QuaternionRotation.createVectorRotation(vector3D0, vector3D_Unit0);
      AxisSequence axisSequence0 = AxisSequence.YZY;
      AxisAngleSequence axisAngleSequence0 = quaternionRotation1.toAbsoluteAxisAngleSequence(axisSequence0);
}"
3552,"    public AxisAngleSequence toAbsoluteAxisAngleSequence(final AxisSequence axes) {
        return toAxisAngleSequence(AxisReferenceFrame.ABSOLUTE, axes);
    }","  public void test99()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      Vector3D.Unit vector3D_Unit0 = Vector3D.Unit.MINUS_Y;
      Vector3D.Unit vector3D_Unit1 = vector3D_Unit0.negate();
      Vector3D vector3D0 = quaternionRotation0.apply((Vector3D) vector3D_Unit1);
      QuaternionRotation quaternionRotation1 = QuaternionRotation.createVectorRotation(vector3D0, vector3D_Unit0);
      AxisSequence axisSequence0 = AxisSequence.YZY;
      AxisAngleSequence axisAngleSequence0 = quaternionRotation1.toAbsoluteAxisAngleSequence(axisSequence0);
}"
3553,"    public AxisAngleSequence toAbsoluteAxisAngleSequence(final AxisSequence axes) {
        return toAxisAngleSequence(AxisReferenceFrame.ABSOLUTE, axes);
    }","  public void test100()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      Vector3D.Unit vector3D_Unit0 = Vector3D.Unit.MINUS_Y;
      Vector3D.Unit vector3D_Unit1 = vector3D_Unit0.negate();
      Vector3D vector3D0 = quaternionRotation0.apply((Vector3D) vector3D_Unit1);
      QuaternionRotation quaternionRotation1 = QuaternionRotation.createVectorRotation(vector3D0, vector3D_Unit0);
      AxisSequence axisSequence0 = AxisSequence.YZY;
      AxisAngleSequence axisAngleSequence0 = quaternionRotation1.toAbsoluteAxisAngleSequence(axisSequence0);
}"
3554,"    public AxisAngleSequence toRelativeAxisAngleSequence(final AxisSequence axes) {
        return toAxisAngleSequence(AxisReferenceFrame.RELATIVE, axes);
    }","  public void test101()  throws Throwable  {
      Vector3D.Unit vector3D_Unit0 = Vector3D.Unit.MINUS_X;
      Vector3D.Unit vector3D_Unit1 = vector3D_Unit0.orthogonal();
      Vector3D.Unit vector3D_Unit2 = Vector3D.Unit.MINUS_Y;
      QuaternionRotation quaternionRotation0 = QuaternionRotation.createVectorRotation(vector3D_Unit1, vector3D_Unit2);
      AxisSequence axisSequence0 = AxisSequence.ZXY;
      AxisAngleSequence axisAngleSequence0 = quaternionRotation0.toRelativeAxisAngleSequence(axisSequence0);
}"
3555,"    public AxisAngleSequence toRelativeAxisAngleSequence(final AxisSequence axes) {
        return toAxisAngleSequence(AxisReferenceFrame.RELATIVE, axes);
    }","  public void test102()  throws Throwable  {
      Vector3D.Unit vector3D_Unit0 = Vector3D.Unit.MINUS_X;
      Vector3D.Unit vector3D_Unit1 = vector3D_Unit0.orthogonal();
      Vector3D.Unit vector3D_Unit2 = Vector3D.Unit.MINUS_Y;
      QuaternionRotation quaternionRotation0 = QuaternionRotation.createVectorRotation(vector3D_Unit1, vector3D_Unit2);
      AxisSequence axisSequence0 = AxisSequence.ZXY;
      AxisAngleSequence axisAngleSequence0 = quaternionRotation0.toRelativeAxisAngleSequence(axisSequence0);
}"
3556,"    public AxisAngleSequence toRelativeAxisAngleSequence(final AxisSequence axes) {
        return toAxisAngleSequence(AxisReferenceFrame.RELATIVE, axes);
    }","  public void test103()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.of(1495.9182619552287, 1495.9182619552287, 1495.9182619552287, 1495.9182619552287);
      AxisSequence axisSequence0 = AxisSequence.YZX;
      AxisAngleSequence axisAngleSequence0 = quaternionRotation0.toRelativeAxisAngleSequence(axisSequence0);
}"
3557,"    public AxisAngleSequence toRelativeAxisAngleSequence(final AxisSequence axes) {
        return toAxisAngleSequence(AxisReferenceFrame.RELATIVE, axes);
    }","  public void test104()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.of(1495.9182619552287, 1495.9182619552287, 1495.9182619552287, 1495.9182619552287);
      AxisSequence axisSequence0 = AxisSequence.YZX;
      AxisAngleSequence axisAngleSequence0 = quaternionRotation0.toRelativeAxisAngleSequence(axisSequence0);
}"
3558,"    public AxisAngleSequence toRelativeAxisAngleSequence(final AxisSequence axes) {
        return toAxisAngleSequence(AxisReferenceFrame.RELATIVE, axes);
    }","  public void test105()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.of(1495.9182619552287, 1495.9182619552287, 1495.9182619552287, 1495.9182619552287);
      AxisSequence axisSequence0 = AxisSequence.YZX;
      AxisAngleSequence axisAngleSequence0 = quaternionRotation0.toRelativeAxisAngleSequence(axisSequence0);
}"
3559,"    public Vector3D getAxis() {
        final Vector3D axis = Vector3D.of(quat.getX(), quat.getY(), quat.getZ())
                .normalizeOrNull();
        return axis != null ?
                axis :
                Vector3D.Unit.PLUS_X;
    }","  public void test106()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      Vector3D vector3D0 = quaternionRotation0.getAxis();
}"
3560,"    public boolean equals(final Object obj) {
        if (this == obj) {
            return true;
        }
        if (!(obj instanceof QuaternionRotation)) {
            return false;
        }

        final QuaternionRotation other = (QuaternionRotation) obj;
        return Objects.equals(this.quat, other.quat);
    }","  public void test107()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      Vector3D vector3D0 = quaternionRotation0.getAxis();
      QuaternionRotation quaternionRotation1 = QuaternionRotation.createVectorRotation(vector3D0, vector3D0);
      boolean boolean0 = quaternionRotation0.equals(quaternionRotation1);
}"
3561,"    public boolean equals(final Object obj) {
        if (this == obj) {
            return true;
        }
        if (!(obj instanceof QuaternionRotation)) {
            return false;
        }

        final QuaternionRotation other = (QuaternionRotation) obj;
        return Objects.equals(this.quat, other.quat);
    }","  public void test108()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      boolean boolean0 = quaternionRotation0.equals(quaternionRotation0);
}"
3562,"    public boolean equals(final Object obj) {
        if (this == obj) {
            return true;
        }
        if (!(obj instanceof QuaternionRotation)) {
            return false;
        }

        final QuaternionRotation other = (QuaternionRotation) obj;
        return Objects.equals(this.quat, other.quat);
    }","  public void test109()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      boolean boolean0 = quaternionRotation0.equals(""[1.0 0.0 0.0 0.0]"");
}"
3563,"    public AxisAngleSequence toAxisAngleSequence(final AxisReferenceFrame frame, final AxisSequence axes) {
        if (frame == null) {
            throw new IllegalArgumentException(""Axis reference frame cannot be null"");
        }
        if (axes == null) {
            throw new IllegalArgumentException(""Axis sequence cannot be null"");
        }

        final double[] angles = getAngles(frame, axes);

        return new AxisAngleSequence(frame, axes, angles[0], angles[1], angles[2]);
    }","  public void test110()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      AxisReferenceFrame axisReferenceFrame0 = AxisReferenceFrame.ABSOLUTE;
      // Undeclared exception!
      try { 
        quaternionRotation0.toAxisAngleSequence(axisReferenceFrame0, (AxisSequence) null);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Axis sequence cannot be null
         //
         verifyException(""org.apache.commons.geometry.euclidean.threed.rotation.QuaternionRotation"", e);
      }
  }"
3564,"    public AxisAngleSequence toAxisAngleSequence(final AxisReferenceFrame frame, final AxisSequence axes) {
        if (frame == null) {
            throw new IllegalArgumentException(""Axis reference frame cannot be null"");
        }
        if (axes == null) {
            throw new IllegalArgumentException(""Axis sequence cannot be null"");
        }

        final double[] angles = getAngles(frame, axes);

        return new AxisAngleSequence(frame, axes, angles[0], angles[1], angles[2]);
    }","  public void test111()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      AxisSequence axisSequence0 = AxisSequence.XZX;
      // Undeclared exception!
      try { 
        quaternionRotation0.toAxisAngleSequence((AxisReferenceFrame) null, axisSequence0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Axis reference frame cannot be null
         //
         verifyException(""org.apache.commons.geometry.euclidean.threed.rotation.QuaternionRotation"", e);
      }
  }"
3565,"    public int hashCode() {
        return quat.hashCode();
    }","  public void test112()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      quaternionRotation0.hashCode();
  }"
3566,"    public static QuaternionRotation createBasisRotation(final Vector3D u1, final Vector3D u2,
            final Vector3D v1, final Vector3D v2) {

        // calculate orthonormalized bases
        final Vector3D a = u1.normalize();
        final Vector3D b = a.orthogonal(u2);
        final Vector3D c = a.cross(b);

        final Vector3D d = v1.normalize();
        final Vector3D e = d.orthogonal(v2);
        final Vector3D f = d.cross(e);

        // create an orthogonal rotation matrix representing the change of basis; this matrix will
        // be the multiplication of the matrix composed of the column vectors d, e, f and the
        // inverse of the matrix composed of the column vectors a, b, c (which is simply the transpose since
        // it's orthogonal).
        final double m00 = Vectors.linearCombination(d.getX(), a.getX(), e.getX(), b.getX(), f.getX(), c.getX());
        final double m01 = Vectors.linearCombination(d.getX(), a.getY(), e.getX(), b.getY(), f.getX(), c.getY());
        final double m02 = Vectors.linearCombination(d.getX(), a.getZ(), e.getX(), b.getZ(), f.getX(), c.getZ());

        final double m10 = Vectors.linearCombination(d.getY(), a.getX(), e.getY(), b.getX(), f.getY(), c.getX());
        final double m11 = Vectors.linearCombination(d.getY(), a.getY(), e.getY(), b.getY(), f.getY(), c.getY());
        final double m12 = Vectors.linearCombination(d.getY(), a.getZ(), e.getY(), b.getZ(), f.getY(), c.getZ());

        final double m20 = Vectors.linearCombination(d.getZ(), a.getX(), e.getZ(), b.getX(), f.getZ(), c.getX());
        final double m21 = Vectors.linearCombination(d.getZ(), a.getY(), e.getZ(), b.getY(), f.getZ(), c.getY());
        final double m22 = Vectors.linearCombination(d.getZ(), a.getZ(), e.getZ(), b.getZ(), f.getZ(), c.getZ());


        return orthogonalRotationMatrixToQuaternion(
                    m00, m01, m02,
                    m10, m11, m12,
                    m20, m21, m22
                );
    }","  public void test113()  throws Throwable  {
      Vector3D.Unit vector3D_Unit0 = Vector3D.Unit.PLUS_Z;
      // Undeclared exception!
      try { 
        QuaternionRotation.createBasisRotation(vector3D_Unit0, vector3D_Unit0, vector3D_Unit0, vector3D_Unit0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Illegal norm: 0.0
         //
         verifyException(""org.apache.commons.geometry.euclidean.internal.Vectors"", e);
      }
  }"
3567,"    public QuaternionRotation premultiply(final QuaternionRotation q) {
        return q.multiply(this);
    }","  public void test114()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      QuaternionRotation quaternionRotation1 = quaternionRotation0.premultiply(quaternionRotation0);
}"
3568,"    public AxisAngleSequence toRelativeAxisAngleSequence(final AxisSequence axes) {
        return toAxisAngleSequence(AxisReferenceFrame.RELATIVE, axes);
    }","  public void test115()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      AxisSequence axisSequence0 = AxisSequence.YZY;
      AxisAngleSequence axisAngleSequence0 = quaternionRotation0.toRelativeAxisAngleSequence(axisSequence0);
}"
3569,"    public AxisAngleSequence toRelativeAxisAngleSequence(final AxisSequence axes) {
        return toAxisAngleSequence(AxisReferenceFrame.RELATIVE, axes);
    }","  public void test116()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      AxisSequence axisSequence0 = AxisSequence.YZY;
      AxisAngleSequence axisAngleSequence0 = quaternionRotation0.toRelativeAxisAngleSequence(axisSequence0);
}"
3570,"    public AxisAngleSequence toRelativeAxisAngleSequence(final AxisSequence axes) {
        return toAxisAngleSequence(AxisReferenceFrame.RELATIVE, axes);
    }","  public void test117()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      AxisSequence axisSequence0 = AxisSequence.YZY;
      AxisAngleSequence axisAngleSequence0 = quaternionRotation0.toRelativeAxisAngleSequence(axisSequence0);
}"
3571,"    public AxisAngleSequence toAbsoluteAxisAngleSequence(final AxisSequence axes) {
        return toAxisAngleSequence(AxisReferenceFrame.ABSOLUTE, axes);
    }","  public void test118()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      AxisSequence axisSequence0 = AxisSequence.YZY;
      AxisAngleSequence axisAngleSequence0 = quaternionRotation0.toAbsoluteAxisAngleSequence(axisSequence0);
}"
3572,"    public AxisAngleSequence toAbsoluteAxisAngleSequence(final AxisSequence axes) {
        return toAxisAngleSequence(AxisReferenceFrame.ABSOLUTE, axes);
    }","  public void test119()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      AxisSequence axisSequence0 = AxisSequence.YZY;
      AxisAngleSequence axisAngleSequence0 = quaternionRotation0.toAbsoluteAxisAngleSequence(axisSequence0);
}"
3573,"    public double getAngle() {
        return 2 * Math.acos(quat.getW());
    }","  public void test120()  throws Throwable  {
      AxisSequence axisSequence0 = AxisSequence.XYZ;
      AxisAngleSequence axisAngleSequence0 = AxisAngleSequence.createRelative(axisSequence0, 3038.2640057273097, 3038.2640057273097, 3038.2640057273097);
      QuaternionRotation quaternionRotation0 = QuaternionRotation.fromAxisAngleSequence(axisAngleSequence0);
      quaternionRotation0.slerp(quaternionRotation0);
}"
3574,"    public boolean preservesOrientation() {
        return true;
    }","  public void test121()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      boolean boolean0 = quaternionRotation0.preservesOrientation();
}"
3575,"    public String toString() {
        return quat.toString();
    }","  public void test122()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      String string0 = quaternionRotation0.toString();
}"
3576,"    public static QuaternionRotation fromAxisAngleSequence(final AxisAngleSequence sequence) {
        final AxisSequence axes = sequence.getAxisSequence();

        final QuaternionRotation q1 = fromAxisAngle(axes.getAxis1(), sequence.getAngle1());
        final QuaternionRotation q2 = fromAxisAngle(axes.getAxis2(), sequence.getAngle2());
        final QuaternionRotation q3 = fromAxisAngle(axes.getAxis3(), sequence.getAngle3());

        if (sequence.getReferenceFrame() == AxisReferenceFrame.ABSOLUTE) {
            return q3.multiply(q2).multiply(q1);
        }

        return q1.multiply(q2).multiply(q3);
    }","  public void test123()  throws Throwable  {
      AxisSequence axisSequence0 = AxisSequence.XYZ;
      AxisAngleSequence axisAngleSequence0 = AxisAngleSequence.createRelative(axisSequence0, 3038.2640057273097, 3038.2640057273097, 3038.2640057273097);
      QuaternionRotation quaternionRotation0 = QuaternionRotation.fromAxisAngleSequence(axisAngleSequence0);
      AxisAngleSequence axisAngleSequence1 = quaternionRotation0.toAbsoluteAxisAngleSequence(axisSequence0);
      QuaternionRotation quaternionRotation1 = QuaternionRotation.fromAxisAngleSequence(axisAngleSequence1);
}"
3577,"    public double getAngle() {
        return 2 * Math.acos(quat.getW());
    }","  public void test124()  throws Throwable  {
      AxisSequence axisSequence0 = AxisSequence.XYZ;
      AxisAngleSequence axisAngleSequence0 = AxisAngleSequence.createRelative(axisSequence0, 3038.2640057273097, 3038.2640057273097, 3038.2640057273097);
      QuaternionRotation quaternionRotation0 = QuaternionRotation.fromAxisAngleSequence(axisAngleSequence0);
      AxisAngleSequence axisAngleSequence1 = quaternionRotation0.toAbsoluteAxisAngleSequence(axisSequence0);
      QuaternionRotation quaternionRotation1 = QuaternionRotation.fromAxisAngleSequence(axisAngleSequence1);
}"
3578,"    public double getAngle() {
        return 2 * Math.acos(quat.getW());
    }","  public void test125()  throws Throwable  {
      QuaternionRotation quaternionRotation0 = QuaternionRotation.identity();
      double double0 = quaternionRotation0.getAngle();
}"
3579,"    public static Sphere from(final Vector3D center, final double radius, final Precision.DoubleEquivalence precision) {
        return new Sphere(center, radius, precision);
    }","  public void test0()  throws Throwable  {
      Vector3D.Unit vector3D_Unit0 = Vector3D.Unit.MINUS_Z;
      // Undeclared exception!
      try { 
        Sphere.from(vector3D_Unit0, 1276.85, (Precision.DoubleEquivalence) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.geometry.euclidean.AbstractNSphere"", e);
      }
  }"
3580,"    public static Sphere from(final Vector3D center, final double radius, final Precision.DoubleEquivalence precision) {
        return new Sphere(center, radius, precision);
    }","  public void test1()  throws Throwable  {
      AxisSequence axisSequence0 = AxisSequence.YZY;
      Vector3D vector3D0 = axisSequence0.getAxis3();
      // Undeclared exception!
      try { 
        Sphere.from(vector3D0, Double.POSITIVE_INFINITY, (Precision.DoubleEquivalence) null);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Illegal radius: Infinity
         //
         verifyException(""org.apache.commons.geometry.euclidean.AbstractNSphere"", e);
      }
  }"
3581,"    public static Parallelepiped axisAligned(final Vector3D a, final Vector3D b,
            final Precision.DoubleEquivalence precision) {

        final double minX = Math.min(a.getX(), b.getX());
        final double maxX = Math.max(a.getX(), b.getX());

        final double minY = Math.min(a.getY(), b.getY());
        final double maxY = Math.max(a.getY(), b.getY());

        final double minZ = Math.min(a.getZ(), b.getZ());
        final double maxZ = Math.max(a.getZ(), b.getZ());

        final double xDelta = maxX - minX;
        final double yDelta = maxY - minY;
        final double zDelta = maxZ - minZ;

        final Vector3D scale = Vector3D.of(xDelta, yDelta, zDelta);
        final Vector3D position = Vector3D.of(
                    (0.5 * xDelta) + minX,
                    (0.5 * yDelta) + minY,
                    (0.5 * zDelta) + minZ
                );

        return builder(precision)
                .setScale(scale)
                .setPosition(position)
                .build();
    }","  public void test0()  throws Throwable  {
      Vector3D vector3D0 = Vector3D.NaN;
      // Undeclared exception!
      try { 
        Parallelepiped.axisAligned(vector3D0, vector3D0, (Precision.DoubleEquivalence) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.geometry.euclidean.threed.shape.Parallelepiped"", e);
      }
  }"
3582,"    public static Parallelepiped axisAligned(final Vector3D a, final Vector3D b,
            final Precision.DoubleEquivalence precision) {

        final double minX = Math.min(a.getX(), b.getX());
        final double maxX = Math.max(a.getX(), b.getX());

        final double minY = Math.min(a.getY(), b.getY());
        final double maxY = Math.max(a.getY(), b.getY());

        final double minZ = Math.min(a.getZ(), b.getZ());
        final double maxZ = Math.max(a.getZ(), b.getZ());

        final double xDelta = maxX - minX;
        final double yDelta = maxY - minY;
        final double zDelta = maxZ - minZ;

        final Vector3D scale = Vector3D.of(xDelta, yDelta, zDelta);
        final Vector3D position = Vector3D.of(
                    (0.5 * xDelta) + minX,
                    (0.5 * yDelta) + minY,
                    (0.5 * zDelta) + minZ
                );

        return builder(precision)
                .setScale(scale)
                .setPosition(position)
                .build();
    }","  public void test1()  throws Throwable  {
      AxisSequence axisSequence0 = AxisSequence.XZY;
      AxisAngleSequence axisAngleSequence0 = AxisAngleSequence.createRelative(axisSequence0, 3637.52, 3637.52, 0.0);
      QuaternionRotation quaternionRotation0 = QuaternionRotation.fromAxisAngleSequence(axisAngleSequence0);
      Vector3D vector3D0 = quaternionRotation0.getAxis();
      Vector3D vector3D1 = quaternionRotation0.applyVector(vector3D0);
      // Undeclared exception!
      try { 
        Parallelepiped.axisAligned(vector3D1, vector3D0, (Precision.DoubleEquivalence) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.geometry.euclidean.threed.shape.Parallelepiped"", e);
      }
  }"
3583,"    public static Parallelepiped fromTransformedUnitCube(final Transform<Vector3D> transform,
            final Precision.DoubleEquivalence precision) {

        final List<Vector3D> vertices = UNIT_CUBE_VERTICES.stream()
                .map(transform)
                .collect(Collectors.toList());
        final boolean reverse = !transform.preservesOrientation();

        // check lengths in each dimension
        ensureNonZeroSideLength(vertices.get(0), vertices.get(1), precision);
        ensureNonZeroSideLength(vertices.get(1), vertices.get(2), precision);
        ensureNonZeroSideLength(vertices.get(0), vertices.get(4), precision);

        final List<PlaneConvexSubset> boundaries = Arrays.asList(
                    // planes orthogonal to x
                    createFace(0, 4, 7, 3, vertices, reverse, precision),
                    createFace(1, 2, 6, 5, vertices, reverse, precision),

                    // planes orthogonal to y
                    createFace(0, 1, 5, 4, vertices, reverse, precision),
                    createFace(3, 7, 6, 2, vertices, reverse, precision),

                    // planes orthogonal to z
                    createFace(0, 3, 2, 1, vertices, reverse, precision),
                    createFace(4, 5, 6, 7, vertices, reverse, precision)
                );

        return new Parallelepiped(boundaries);
    }","  public void test2()  throws Throwable  {
      AffineTransformMatrix3D affineTransformMatrix3D0 = AffineTransformMatrix3D.createScale((-0.999999999999998));
      // Undeclared exception!
      try { 
        Parallelepiped.fromTransformedUnitCube(affineTransformMatrix3D0, (Precision.DoubleEquivalence) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.geometry.euclidean.threed.shape.Parallelepiped"", e);
      }
  }"
